SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page :   1     Table Repository                              Time : 11:05:41

 +-#--+------ Name --------+Columns+Indexes+Size+- DB table -+--- Database ---+
 |   3|Cabang              |      4|      2|  10|CABANG      |INVENTORY       |
|   6|Class               |   0|Alpha    |U3A                |                |
|   7|Sub_Class           |   0|Alpha    |U3A                |                |
|   8|Tipe_Barang         |   0|Alpha    |U2A                |                |
|   9|Supplier_Code       |   0|Alpha    |U6A                |                |
|  10|Colour_Code         |   0|Alpha    |U3A                |                |
|  11|Size_Code           |   0|Alpha    |U3A                |                |
|  12|Jenis_Barang        |   0|Alpha    |UA                 |0=Barang Jadi,1=|
|    |                    |    |         |                   |Bahan Baku,2=Acc|
|    |                    |    |         |                   |esories,3=Packin|
|    |                    |    |         |                   |g,4=Spare Part,X|
|    |                    |    |         |                   |=Produk Tak Terp|
|    |                    |    |         |                   |akai,6=Barang 1/|
|    |                    |    |         |                   |2 Jadi          |
|  13|Satuan_Beli         |   0|Alpha    |U5A                |                |
|  14|Satuan_Stock        |   0|Alpha    |U5A                |                |
|  15|Satuan_Jual         |   0|Alpha    |U5A                |                |
|  16|Status_Product      |   0|Alpha    |UA                 |Active,Block Pro|
|    |                    |    |         |                   |duction,Non_Akti|
|    |                    |    |         |                   |f               |
|  17|SOH                 |   0|Numeric  |N9.3CP Z A         |                |
|  18|Min_Stock           |   0|Numeric  |N9.3CP Z A         |                |
|  19|Max_Stock           |   0|Numeric  |N9.3CP Z A         |                |
|  20|First_Produksi      |   0|Date     |DD/MM/YYYYA        |                |
|  21|Last_Produksi       |   0|Date     |DD/MM/YYYYA        |                |
|  22|AVG_Cost            |   0|Numeric  |N9.2C Z A          |                |
|  23|Price_H1            |   0|Numeric  |N9.2C Z A          |                |
|  24|Purchase_Market     |   0|Alpha    |UA                 | ,Import,Lokal  |
|  25|Sales_Market        |   0|Alpha    |UA                 | ,Wholesales,Out|
|    |                    |    |         |                   |let             |
|  26|User_Create         |   0|Alpha    |U10A               |                |
|  27|Date_Create         |   0|Date     |DD/MM/YYYYA        |                |
|  28|Time_Create         |   0|Time     |HH:MM:SSA          |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key01               |Unique    |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  2|Key02               |Unique    |  2 Product_Code        |  15|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  3|Key03               |Non-unique|  3 Product_Name        |  40|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
+---+--------------------+----------+------------------------+----+-----------+

SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page :  50     Table Repository                              Time : 11:05:42



+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  4|Key04               |Non-unique|  6 Class               |   3|Ascending  |
|   |                    |          |  7 Sub_Class           |   3|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  5|Key05               |Non-unique| 16 Status_Product      |   1|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  6|Key06               |Non-unique| 12 Jenis_Barang        |   1|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  7|Key07               |Non-unique|  6 Class               |   3|Ascending  |
|   |                    |          |  7 Sub_Class           |   3|Ascending  |
|   |                    |          |  8 Tipe_Barang         |   2|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  8|Key08               |Non-unique| 12 Jenis_Barang        |   1|Ascending  |
|   |                    |          |  2 Product_Code        |  15|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  9|Key09               |Non-unique|  6 Class               |   3|Ascending  |
|   |                    |          |  7 Sub_Class           |   3|Ascending  |
|   |                    |          |  8 Tipe_Barang         |   2|Ascending  |
|   |                    |          |  9 Supplier_Code       |   6|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 10|Key10               |Non-unique| 10 Colour_Code         |   3|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 11|Key11               |Non-unique| 11 Size_Code           |   3|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 12|Key12               |Non-unique|  5 Merk                |   2|Ascending  |
|   |                    |          |  2 Product_Code        |  15|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 13|key13               |Non-unique|  6 Class               |   3|Ascending  |
|   |                    |          |  7 Sub_Class           |   3|Ascending  |
|   |                    |          |  4 Article_Code        |  15|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 14|Key14               |Non-unique| 24 Purchase_Market     |   1|Ascending  |
|   |                    |          | 25 Sales_Market        |   1|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 15|Key15               |Non-unique| 25 Sales_Market        |   1|Ascending  |
|   |                    |          | 24 Purchase_Market     |   1|Ascending  |
|   |                    |          |  1 SKU                 |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 16|Key16               |Non-unique|  4 Article_Code        |  15|Ascending  |
|   |                    |          |  2 Product_Code        |  15|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page :  51     Table Repository                              Time : 11:05:42

 Table  83 : Article Size           Length :    20

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Article             |   0|Alpha    |U15A               |                |
|   2|Size                |   0|Alpha    |U5A                |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key1                |Unique    |  1 Article             |  15|Ascending  |
|   |                    |          |  2 Size                |   5|Ascending  |
